Name	Corona Temp. (K)	Wind Speed (km/s)
Kepler-1334 b	1456805.0	173.0
Kepler-1335 b	1273183.0	100.0
Kepler-1336 b	723502.0	208.0
Kepler-1336 c	723502.0	100.0
Kepler-1337 b	1371586.0	196.0
Kepler-1338 b	1609947.0	100.0
Kepler-1339 b	1211108.0	100.0
Kepler-134 b	1692412.0	100.0
Kepler-134 c	1692412.0	100.0
Kepler-1340 b	2289715.0	99.0
Kepler-1341 b	2528201.0	300.0
Kepler-1342 b	1430986.0	100.0
Kepler-1343 b	1531146.0	100.0
Kepler-1344 b	1676895.0	100.0
Kepler-1345 b	2418257.0	258.0
Kepler-1346 b	1887228.0	100.0
Kepler-1347 b	1175911.0	141.0
Kepler-1348 b	1633247.0	223.0
Kepler-1349 b	1986441.0	100.0
Kepler-135 b	2150615.0	100.0
Kepler-135 c	2150615.0	138.0
Kepler-1350 b	1248508.0	100.0
Kepler-1350 c	1248508.0	99.0
Kepler-1351 b	1394021.0	100.0
Kepler-1352 b	1848620.0	100.0
Kepler-1353 b	1310014.0	203.0
Kepler-1354 b	1954393.0	282.0
Kepler-1355 b	1436908.0	100.0
Kepler-1356 b	1289943.0	100.0
Kepler-1357 b	1388413.0	100.0
Kepler-1358 b	1250547.0	100.0
Kepler-1359 b	2118940.0	262.0
Kepler-136 b	2063882.0	146.0
Kepler-136 c	2063882.0	185.0
Kepler-1360 b	3189804.0	265.0
Kepler-1361 b	1293218.0	100.0
Kepler-1362 b	1757793.0	302.0
Kepler-1363 b	1417151.0	100.0
Kepler-1364 b	3140260.0	180.0
Kepler-1365 b	1171453.0	100.0
Kepler-1365 c	1171453.0	100.0
Kepler-1366 b	1405558.0	100.0
Kepler-1367 b	1427896.0	100.0
Kepler-1368 b	1722056.0	99.0
Kepler-1369 b	1521231.0	218.0
Kepler-137 b	1446958.0	100.0
Kepler-137 c	1446958.0	182.0
Kepler-1370 b	1996898.0	200.0
Kepler-1370 c	1996898.0	100.0
Kepler-1371 b	1411196.0	100.0
Kepler-1371 c	1411196.0	99.0
Kepler-1372 b	1319890.0	100.0
Kepler-1373 b	2203120.0	100.0
Kepler-1374 b	1383034.0	99.0
Kepler-1375 b	3028480.0	100.0
Kepler-1376 b	1381667.0	100.0
Kepler-1377 b	1283523.0	99.0
Kepler-1378 b	1035077.0	100.0
Kepler-1379 b	1273953.0	100.0
Kepler-138 b	1223839.0	100.0
Kepler-138 c	1223839.0	100.0
Kepler-138 d	1223839.0	180.0
Kepler-138 e	1223839.0	222.0
Kepler-1380 b	1354264.0	100.0
Kepler-1381 b	1511455.0	217.0
Kepler-1382 b	2118110.0	192.0
Kepler-1383 b	2395700.0	166.0
Kepler-1384 b	1338480.0	158.0
Kepler-1385 b	1497507.0	100.0
Kepler-1386 b	1331407.0	100.0
Kepler-1387 b	1394048.0	100.0
Kepler-1388 b	1301736.0	100.0
Kepler-1388 c	1301736.0	100.0
Kepler-1388 d	1301736.0	177.0
Kepler-1388 e	1301736.0	225.0
Kepler-1389 b	2307436.0	289.0
Kepler-139 b	1324026.0	178.0
Kepler-139 c	1324026.0	319.0
Kepler-1390 b	1425003.0	99.0
Kepler-1391 b	1253658.0	262.0
Kepler-1392 b	1350477.0	168.0
Kepler-1393 b	1680401.0	100.0
Kepler-1394 b	2815289.0	100.0
Kepler-1395 b	1989945.0	100.0
Kepler-1396 b	2056794.0	192.0
Kepler-1397 b	1702305.0	257.0
Kepler-1398 b	1883797.0	100.0
Kepler-1398 c	1883797.0	100.0
Kepler-1399 b	1443745.0	100.0
Kepler-14 b	2516104.0	100.0
Kepler-140 b	4471541.0	100.0
Kepler-140 c	4471541.0	294.0
Kepler-1400 b	1355738.0	100.0
Kepler-1401 b	1695729.0	119.0
Kepler-1402 b	1378848.0	100.0
Kepler-1403 b	1791521.0	100.0
Kepler-1404 b	1359111.0	161.0
Kepler-1405 b	1663821.0	220.0
Kepler-1406 b	1339866.0	125.0
Kepler-1407 b	1814204.0	201.0
Kepler-1408 b	2164468.0	100.0
Kepler-1409 b	1313238.0	100.0
Kepler-141 b	731326.0	100.0
Kepler-141 c	731326.0	100.0
Kepler-1410 b	1388381.0	255.0
Kepler-1411 b	1483606.0	292.0
Kepler-1412 b	1151743.0	100.0
Kepler-1413 b	1337392.0	147.0
Kepler-1414 b	1323915.0	100.0
Kepler-1415 b	1463594.0	99.0
Kepler-1416 b	1929636.0	100.0
Kepler-1417 b	1530827.0	195.0
Kepler-1418 b	1562181.0	183.0
Kepler-1419 b	1456186.0	249.0
Kepler-142 b	953913.0	100.0
Kepler-142 c	953913.0	99.0
Kepler-142 d	953913.0	250.0
Kepler-1420 b	1289943.0	100.0
Kepler-1421 b	2081287.0	100.0
Kepler-1422 b	1920181.0	201.0
Kepler-1423 b	1320481.0	207.0
Kepler-1424 b	1290400.0	225.0
Kepler-1425 b	1514734.0	140.0
Kepler-1426 b	1530827.0	168.0
Kepler-1427 b	1527648.0	100.0
Kepler-1428 b	2561096.0	145.0
Kepler-1429 b	1515297.0	100.0
Kepler-143 b	1243693.0	178.0
Kepler-143 c	1243693.0	222.0
Kepler-1430 b	2286010.0	100.0
Kepler-1431 b	1485234.0	100.0
Kepler-1432 b	1728711.0	215.0
Kepler-1433 b	1916727.0	100.0
Kepler-1434 b	2253326.0	100.0
Kepler-1435 b	2130854.0	100.0
Kepler-1436 b	1616403.0	100.0
Kepler-1437 b	1388413.0	100.0
Kepler-1438 b	1257143.0	100.0
Kepler-1439 b	1307956.0	100.0
Kepler-144 b	4272619.0	100.0
Kepler-144 c	4272619.0	99.0
Kepler-1440 b	1425003.0	245.0
Kepler-1441 b	1571733.0	248.0
Kepler-1442 b	2926143.0	292.0
Kepler-1443 b	2123633.0	100.0
Kepler-1444 b	1374958.0	233.0
Kepler-1445 b	1638427.0	100.0
Kepler-1446 b	1968668.0	100.0
Kepler-1447 b	1490103.0	264.0
Kepler-1448 b	1654575.0	145.0
Kepler-1449 b	1725393.0	166.0
Kepler-145 b	1885069.0	215.0
Kepler-145 c	1885069.0	256.0
Kepler-1450 b	1353875.0	250.0
Kepler-1451 b	1499695.0	237.0
Kepler-1452 b	1911965.0	260.0
Kepler-1453 b	1466460.0	257.0
Kepler-1454 b	1378848.0	251.0
Kepler-1455 b	1361132.0	239.0
Kepler-1456 b	1481620.0	159.0
Kepler-1457 b	1623308.0	259.0
Kepler-1458 b	1486865.0	253.0
Kepler-1459 b	1493813.0	264.0
Kepler-146 b	2053126.0	232.0
Kepler-146 c	2053126.0	284.0
Kepler-1460 b	1439295.0	209.0
Kepler-1461 b	1697333.0	216.0
Kepler-1462 b	1524450.0	271.0
Kepler-1463 b	1354264.0	215.0
Kepler-1464 b	1578264.0	222.0
Kepler-1464 c	1578264.0	100.0
Kepler-1465 b	1528211.0	229.0
Kepler-1466 b	1575008.0	229.0
Kepler-1467 b	1407816.0	249.0
Kepler-1468 b	1685721.0	100.0
Kepler-1468 c	1685721.0	100.0
Kepler-1468 d	1695729.0	197.0
Kepler-1469 b	1406088.0	198.0
Kepler-147 b	1472221.0	159.0
Kepler-147 c	1472221.0	240.0
Kepler-1470 b	1345463.0	164.0
Kepler-1471 b	1394685.0	100.0
Kepler-1471 c	1388413.0	122.0
Kepler-1472 b	1894035.0	247.0
Kepler-1473 b	2086334.0	164.0
Kepler-1474 b	1609947.0	237.0
Kepler-1475 b	2022056.0	286.0
Kepler-1476 b	1403943.0	100.0
Kepler-1477 b	1327323.0	100.0
Kepler-1478 b	1560463.0	214.0
Kepler-1479 b	1472795.0	166.0
Kepler-148 b	752337.0	100.0
Kepler-148 c	752337.0	100.0
Kepler-148 d	1343981.0	257.0
Kepler-1480 b	1319795.0	203.0
Kepler-1481 b	1501426.0	100.0
Kepler-1482 b	1393053.0	135.0
Kepler-1483 b	2282361.0	107.0
Kepler-1484 b	1527784.0	229.0
Kepler-1485 b	2161620.0	198.0
Kepler-1486 b	1699026.0	264.0
Kepler-1487 b	2680753.0	100.0
Kepler-1487 c	2830319.0	256.0
Kepler-1488 b	1081288.0	245.0
Kepler-1488 c	1069252.0	100.0
Kepler-1489 b	1501488.0	285.0
Kepler-149 b	662096.0	224.0
Kepler-149 c	662096.0	263.0
Kepler-149 d	662096.0	317.0
Kepler-1490 b	1378848.0	286.0
Kepler-1491 b	1410019.0	178.0
Kepler-1491 c	1406990.0	270.0
Kepler-1492 b	1858195.0	177.0
Kepler-1493 b	1133986.0	169.0
Kepler-1494 b	1440586.0	291.0
Kepler-1495 b	1509112.0	285.0
Kepler-1496 b	1961294.0	274.0
Kepler-1497 b	1463262.0	100.0
Kepler-1498 b	1453274.0	254.0
Kepler-1499 b	1330705.0	241.0
Kepler-15 b	1632581.0	100.0
Kepler-150 b	1391559.0	100.0
Kepler-150 c	1391559.0	100.0
Kepler-150 d	1391559.0	141.0
Kepler-150 e	1391559.0	227.0
Kepler-150 f	1400876.0	366.0
Kepler-1500 b	1524450.0	174.0
Kepler-1501 b	2063882.0	173.0
Kepler-1502 b	2967745.0	253.0
Kepler-1503 b	1234188.0	287.0
Kepler-1504 b	1383034.0	286.0
Kepler-1505 b	2730636.0	225.0
Kepler-1506 b	1531146.0	165.0
Kepler-1507 b	1375616.0	174.0
Kepler-1508 b	2073217.0	210.0
Kepler-1509 b	1547634.0	216.0
Kepler-151 b	1363038.0	164.0
Kepler-151 c	1363038.0	208.0
Kepler-1510 b	2060347.0	293.0
Kepler-1511 b	1811321.0	219.0
Kepler-1512 b	2531444.0	153.0
Kepler-1513 b	1046327.0	313.0
Kepler-1514 b	1991005.0	335.0
Kepler-1514 c	1991005.0	129.0
Kepler-1515 b	2776647.0	336.0
Kepler-1516 b	1537128.0	100.0
Kepler-1517 b	3482717.0	100.0
Kepler-1518 b	3304343.0	100.0
Kepler-1518 c	3078118.0	100.0
Kepler-1519 b	1527784.0	336.0
Kepler-152 b	2389591.0	175.0
Kepler-152 c	2389591.0	283.0
Kepler-1520 b	1351591.0	99.0
Kepler-1521 b	1369329.0	246.0
Kepler-1522 b	1558424.0	100.0
Kepler-1523 b	1443745.0	100.0
Kepler-1524 b	1989945.0	279.0
Kepler-1525 b	1982197.0	100.0
Kepler-1526 b	1299285.0	100.0
Kepler-1527 b	2032520.0	323.0
Kepler-1528 b	1581500.0	99.0
Kepler-1529 b	1306583.0	100.0
Kepler-153 b	651308.0	181.0
Kepler-153 c	651308.0	248.0
Kepler-1530 b	1450262.0	100.0
Kepler-1530 c	1450262.0	100.0
Kepler-1530 d	1482153.0	99.0
Kepler-1531 b	2014987.0	99.0
Kepler-1532 b	1446958.0	100.0
Kepler-1533 b	2451823.0	351.0
Kepler-1534 b	1378848.0	100.0
Kepler-1535 b	1725393.0	312.0
Kepler-1536 b	1773678.0	343.0
Kepler-1537 b	1267453.0	100.0
Kepler-1538 b	1462293.0	321.0
Kepler-1539 b	1316529.0	304.0
Kepler-154 b	1425003.0	231.0
Kepler-154 c	1425003.0	270.0
Kepler-154 d	1425003.0	193.0
Kepler-154 e	1425003.0	100.0
Kepler-154 f	1425003.0	100.0
Kepler-1540 b	1998801.0	299.0
Kepler-1541 b	1386398.0	100.0
Kepler-1542 b	919729.0	100.0
Kepler-1542 c	919729.0	100.0
Kepler-1542 d	919729.0	100.0
Kepler-1542 e	919729.0	99.0
Kepler-1543 b	2722687.0	100.0
Kepler-1544 b	2133965.0	313.0
Kepler-1545 b	1379646.0	314.0
Kepler-1546 b	1602865.0	189.0
Kepler-1547 b	1766143.0	100.0
Kepler-1548 b	1450004.0	303.0
Kepler-1549 b	1329455.0	328.0
Kepler-155 b	1760112.0	99.0
Kepler-155 c	1760112.0	250.0
Kepler-1550 b	1695729.0	337.0
Kepler-1551 b	1979375.0	220.0
Kepler-1552 b	1696970.0	321.0
Kepler-1553 b	1362460.0	100.0
Kepler-1554 b	1337392.0	324.0
Kepler-1555 b	1465320.0	100.0
Kepler-1556 b	1336735.0	100.0
Kepler-1557 b	1791521.0	100.0
Kepler-1558 b	1293218.0	100.0
Kepler-1559 b	1430090.0	100.0
Kepler-156 b	1218755.0	100.0
Kepler-156 c	1218755.0	165.0
Kepler-1560 b	1505992.0	100.0
Kepler-1561 b	1749440.0	99.0
Kepler-1562 b	1372055.0	277.0
Kepler-1563 b	1524450.0	100.0
Kepler-1564 b	1388413.0	185.0
Kepler-1565 b	1157127.0	100.0
Kepler-1566 b	1277166.0	100.0
Kepler-1567 b	1483606.0	315.0
Kepler-1568 b	1436486.0	201.0
Kepler-1569 b	2250652.0	100.0
Kepler-157 b	1530827.0	100.0
Kepler-157 c	1530827.0	154.0
Kepler-157 d	1530827.0	100.0
Kepler-1570 b	1473701.0	220.0
Kepler-1571 b	2314402.0	100.0
Kepler-1572 b	1357276.0	100.0
Kepler-1573 b	1527648.0	100.0
Kepler-1574 b	1616403.0	100.0
Kepler-1575 b	1483606.0	100.0
Kepler-1576 b	1540251.0	100.0
Kepler-1577 b	1401781.0	100.0
Kepler-1578 b	1443631.0	100.0
Kepler-1579 b	2168189.0	100.0
Kepler-158 b	613348.0	155.0
Kepler-158 c	613348.0	207.0
Kepler-1580 b	2153140.0	275.0
Kepler-1581 b	1536395.0	100.0
Kepler-1582 b	760666.0	100.0
Kepler-1583 b	1456805.0	100.0
Kepler-1584 b	1788157.0	165.0
Kepler-1585 b	1434207.0	99.0
Kepler-1586 b	2971803.0	178.0
Kepler-1587 b	1348182.0	100.0
Kepler-1588 b	1234389.0	100.0
Kepler-1589 b	2056794.0	100.0
Kepler-159 b	1940322.0	100.0
Kepler-159 c	1940322.0	241.0
Kepler-1590 b	1762840.0	100.0
Kepler-1591 b	1814204.0	100.0
Kepler-1592 b	2087793.0	100.0
Kepler-1593 b	1577989.0	314.0
Kepler-1594 b	1591093.0	100.0
Kepler-1595 b	1337392.0	100.0
Kepler-1596 b	1555043.0	275.0
Kepler-1597 b	2282361.0	100.0
Kepler-1598 b	1619603.0	100.0
Kepler-1599 b	1472795.0	305.0
Kepler-16 b	1481560.0	331.0
Kepler-160 b	2869619.0	100.0
Kepler-160 c	2869619.0	168.0
Kepler-1600 b	1343981.0	351.0
Kepler-1600 c	1330705.0	100.0
Kepler-1601 b	1488298.0	100.0
Kepler-1602 b	2203120.0	149.0
Kepler-1603 b	2032520.0	100.0
Kepler-1604 b	1435562.0	99.0
Kepler-1605 b	1343981.0	290.0
Kepler-1606 b	1443631.0	325.0
Kepler-1607 b	1858848.0	149.0
Kepler-1608 b	1227461.0	158.0
Kepler-1609 b	1930433.0	303.0
Kepler-161 b	1343981.0	100.0
Kepler-161 c	1343981.0	100.0
Kepler-1610 b	1360052.0	100.0
Kepler-1610 c	1334061.0	247.0
Kepler-1611 b	1308085.0	100.0
Kepler-1612 b	1397790.0	100.0
Kepler-1613 b	1699026.0	100.0
Kepler-1614 b	1183747.0	100.0
Kepler-1615 b	1584716.0	263.0
Kepler-1616 b	2067399.0	100.0
Kepler-1617 b	1920181.0	222.0
Kepler-1618 b	2864432.0	100.0
Kepler-1619 b	1475934.0	209.0
Kepler-162 b	1847140.0	100.0
Kepler-162 c	1847140.0	189.0
Kepler-1620 b	1920181.0	297.0
Kepler-1621 b	2076890.0	295.0
Kepler-1622 b	2451823.0	127.0
Kepler-1623 b	1475934.0	99.0
Kepler-1624 b	1244801.0	99.0
Kepler-1625 b	1440586.0	345.0
Kepler-1626 b	3189804.0	100.0
Kepler-1627 b	1347241.0	100.0
Kepler-1628 b	1152979.0	268.0
Kepler-1629 b	1479053.0	100.0
Kepler-163 b	1436908.0	100.0
Kepler-163 c	1436908.0	202.0
Kepler-1630 b	1215194.0	360.0
Kepler-1631 b	1490103.0	100.0
Kepler-1632 b	1880347.0	328.0
Kepler-1633 b	2029050.0	289.0
Kepler-1634 b	1406088.0	356.0
Kepler-1635 b	1312379.0	360.0
Kepler-1636 b	1550871.0	362.0
Kepler-1637 b	1505992.0	100.0
Kepler-1638 b	1443745.0	335.0
Kepler-1639 b	1852048.0	100.0
Kepler-164 b	5641580.0	100.0
Kepler-164 c	5641580.0	117.0
Kepler-164 d	5641580.0	225.0
Kepler-164 e	5534412.0	292.0
Kepler-1640 b	2289715.0	100.0
Kepler-1641 b	1909762.0	198.0
Kepler-1641 c	1909762.0	235.0
Kepler-1642 b	1393053.0	135.0
Kepler-1642 c	1393053.0	100.0
Kepler-1643 b	27459247.0	100.0
Kepler-1644 b	1440281.0	194.0
Kepler-1645 b	1505992.0	180.0
Kepler-1646 b	1056233.0	100.0
Kepler-1647 b	1510130.0	409.0
Kepler-165 b	769193.0	100.0
Kepler-165 c	769193.0	154.0
Kepler-1650 b	525916.0	100.0
Kepler-1652 b	1509321.0	212.0
Kepler-1653 b	925398.0	303.0
Kepler-1654 b	1330332.0	393.0
Kepler-1655 b	2101264.0	138.0
Kepler-1656 b	1144264.0	231.0
Kepler-1656 c	1144264.0	414.0
Kepler-1658 b	2652460.0	100.0
Kepler-166 b	4564221.0	100.0
Kepler-166 c	4564221.0	230.0
Kepler-166 d	1393053.0	100.0
Kepler-1661 b	2394884.0	324.0
Kepler-1663 b	57608913.0	148.0
Kepler-1664 b	942458.0	160.0
Kepler-1665 b	650199.0	132.0
Kepler-1666 b	7637126.0	219.0
Kepler-1666 c	7637126.0	249.0
Kepler-1667 b	1409787.0	296.0
Kepler-1669 b	615535.0	100.0
Kepler-1669 c	602116.0	100.0
Kepler-1669 d	602116.0	100.0
Kepler-167 b	994314.0	100.0
Kepler-167 c	994314.0	100.0
Kepler-167 d	994314.0	192.0
Kepler-167 e	994314.0	389.0
Kepler-1670 b	9202526.0	203.0
Kepler-1671 b	671576.0	100.0
Kepler-1672 b	1543144.0	317.0
Kepler-1673 b	9280871.0	238.0
Kepler-1674 b	6409029.0	269.0
Kepler-1675 b	2591846.0	271.0
Kepler-1677 b	9280871.0	210.0
Kepler-1678 b	9175703.0	312.0
Kepler-1679 b	7468809.0	100.0
Kepler-168 b	2301198.0	99.0
Kepler-168 c	2301198.0	164.0
Kepler-1680 b	651308.0	100.0
Kepler-1681 b	1716141.0	274.0
Kepler-1682 b	1213476.0	160.0
Kepler-1683 b	680015.0	167.0
Kepler-1686 b	7539573.0	100.0
Kepler-1687 b	614045.0	100.0
Kepler-1688 b	641407.0	100.0
Kepler-1689 b	2131495.0	100.0
Kepler-169 b	653238.0	100.0
Kepler-169 c	653238.0	100.0
Kepler-169 d	653238.0	100.0
Kepler-169 e	653238.0	143.0
Kepler-169 f	653238.0	283.0
Kepler-1690 b	920440.0	331.0
Kepler-1691 b	5722343.0	100.0
Kepler-1692 b	1127254.0	100.0
Kepler-1693 b	4622820.0	133.0
Kepler-1693 c	4614635.0	100.0
Kepler-1694 b	4950866.0	100.0
Kepler-1695 b	6409029.0	100.0
Kepler-17 b	2680294.0	100.0
Kepler-170 b	2704227.0	100.0
Kepler-170 c	2704227.0	183.0
Kepler-1704 b	1052560.0	393.0
Kepler-1705 b	2127292.0	100.0
Kepler-1709 b	2317631.0	274.0
Kepler-171 b	1665789.0	100.0
Kepler-171 c	1665789.0	122.0
Kepler-171 d	1665789.0	243.0
Kepler-1710 b	877928.0	163.0
Kepler-1711 b	1088007.0	198.0
Kepler-1712 b	583255.0	100.0
Kepler-1713 b	3243196.0	198.0
Kepler-1714 b	2002907.0	143.0
Kepler-1715 b	4644295.0	241.0
Kepler-1716 b	917871.0	228.0
Kepler-1717 b	8764072.0	233.0
Kepler-1718 b	787475.0	306.0
Kepler-1719 b	1014628.0	100.0
Kepler-172 b	1119077.0	100.0
Kepler-172 c	1119077.0	100.0
Kepler-172 d	1119077.0	167.0
Kepler-172 e	1119077.0	238.0
Kepler-1720 b	6387666.0	142.0
Kepler-1721 b	5017190.0	100.0
Kepler-1722 b	3092872.0	100.0
Kepler-1723 b	1742504.0	244.0
Kepler-1724 b	9162151.0	100.0
Kepler-1725 b	4367335.0	182.0
Kepler-1726 b	770013.0	182.0
Kepler-1727 b	817434.0	100.0
Kepler-1728 b	695647.0	100.0
Kepler-1729 b	3171215.0	100.0
Kepler-173 b	1676097.0	100.0
Kepler-173 c	1676097.0	100.0
Kepler-1730 b	1025299.0	159.0
Kepler-1731 b	638459.0	192.0
Kepler-1732 b	2493050.0	233.0
Kepler-1733 b	12380594.0	100.0
Kepler-1734 b	9202526.0	100.0
Kepler-1735 b	582679.0	100.0
Kepler-1736 b	2757166.0	241.0
Kepler-1738 b	9242086.0	100.0
Kepler-1739 b	7343552.0	100.0
Kepler-174 b	1210490.0	130.0
Kepler-174 c	1210490.0	239.0
Kepler-174 d	1210490.0	328.0
Kepler-1741 b	576005.0	99.0
Kepler-1742 b	6387666.0	256.0
Kepler-1743 b	1381537.0	100.0
Kepler-1745 b	2388267.0	100.0
Kepler-1747 b	5097343.0	100.0
Kepler-1749 b	587909.0	104.0
Kepler-175 b	1766143.0	143.0
Kepler-175 c	1766143.0	238.0
Kepler-1750 b	6430083.0	329.0
Kepler-1751 b	2548692.0	100.0
Kepler-1752 b	995981.0	260.0
Kepler-1753 b	1112239.0	166.0
Kepler-1755 b	9134760.0	213.0
Kepler-1757 b	4960576.0	185.0
Kepler-1758 b	7562505.0	100.0
Kepler-1759 b	637419.0	100.0
Kepler-176 b	646499.0	100.0
Kepler-176 c	646499.0	136.0
Kepler-176 d	646499.0	211.0
Kepler-176 e	1347241.0	253.0
Kepler-1761 b	592741.0	100.0
Kepler-1762 b	9958544.0	234.0
Kepler-1763 b	1269088.0	100.0
Kepler-1764 b	10839743.0	282.0
Kepler-1765 b	741053.0	100.0
Kepler-1766 b	1012679.0	296.0
Kepler-1767 b	5583115.0	265.0
Kepler-1769 b	2053487.0	291.0
Kepler-177 b	2619617.0	241.0
Kepler-177 c	2619617.0	259.0
Kepler-1770 b	723502.0	177.0
Kepler-1771 b	4614635.0	288.0
Kepler-1772 b	1292536.0	100.0
Kepler-1773 b	1999922.0	253.0
Kepler-1774 b	2163600.0	271.0
Kepler-1775 b	7683368.0	291.0
Kepler-1776 b	5726010.0	238.0
Kepler-1777 b	1825860.0	139.0
Kepler-1778 b	9318916.0	104.0
Kepler-1779 b	5698637.0	178.0
Kepler-178 b	764293.0	100.0
Kepler-178 c	764293.0	194.0
Kepler-178 d	764293.0	291.0
Kepler-1780 b	5562821.0	297.0
Kepler-1781 b	4333702.0	100.0
Kepler-1782 b	637481.0	100.0
Kepler-1783 b	659630.0	100.0
Kepler-1784 b	662702.0	148.0
Kepler-1785 b	9006399.0	190.0
Kepler-1786 b	6511405.0	285.0
Kepler-1787 b	9148504.0	244.0
Kepler-1788 b	622788.0	100.0
Kepler-1789 b	1399752.0	282.0
Kepler-179 b	5531758.0	100.0
Kepler-179 c	5531758.0	100.0
Kepler-1790 b	6471302.0	231.0
Kepler-1791 b	1613644.0	100.0
Kepler-1793 b	1602355.0	100.0
Kepler-1794 b	633498.0	100.0
Kepler-1796 b	7539573.0	226.0
Kepler-1797 b	7596327.0	211.0
Kepler-1798 b	597475.0	150.0
Kepler-1799 b	6471302.0	138.0
Kepler-18 b	833786.0	99.0
Kepler-18 c	833786.0	100.0
Kepler-18 d	833786.0	165.0
Kepler-180 b	846267.0	152.0
Kepler-180 c	846267.0	245.0
Kepler-1800 b	729262.0	100.0
Kepler-1801 b	950105.0	100.0
Kepler-1801 c	950105.0	301.0
Kepler-1802 b	611142.0	99.0
Kepler-1802 c	611142.0	218.0
Kepler-1804 b	663908.0	135.0
Kepler-1805 b	597964.0	99.0
Kepler-1806 b	5573009.0	100.0
Kepler-1807 b	1929636.0	125.0
Kepler-1808 b	696657.0	198.0
Kepler-1809 b	1012145.0	99.0
Kepler-181 b	6287362.0	100.0
Kepler-181 c	6287362.0	100.0
Kepler-1810 b	1399752.0	294.0
Kepler-1811 b	7456713.0	280.0
Kepler-1812 b	4100362.0	100.0
Kepler-1815 b	666448.0	124.0
Kepler-1816 b	4921230.0	285.0
Kepler-1817 b	7369402.0	248.0
Kepler-1818 b	1266359.0	100.0
Kepler-1819 b	7704460.0	186.0
Kepler-182 b	1894035.0	109.0
Kepler-182 c	1894035.0	206.0
Kepler-1820 b	7573855.0	230.0
Kepler-1821 b	7456713.0	175.0
Kepler-1822 b	4474638.0	193.0
Kepler-1823 b	2615427.0	203.0
Kepler-1824 b	8740410.0	296.0
Kepler-1825 b	645279.0	100.0
Kepler-1826 b	575524.0	100.0
Kepler-1827 b	687616.0	100.0
Kepler-1828 b	7516320.0	100.0
Kepler-1829 b	1404671.0	99.0
Kepler-183 b	1456805.0	100.0
Kepler-183 c	1456805.0	138.0
Kepler-1830 b	9257408.0	276.0
Kepler-1831 b	9293633.0	100.0
Kepler-1832 b	614814.0	99.0
Kepler-1833 b	2192976.0	100.0
Kepler-1834 b	692918.0	100.0
Kepler-1834 c	692918.0	99.0
Kepler-1835 b	1340141.0	129.0
Kepler-1837 b	6501480.0	100.0
Kepler-1838 b	1196555.0	153.0
Kepler-1839 b	7551078.0	100.0
Kepler-184 b	2751932.0	100.0
Kepler-184 c	2751932.0	193.0
Kepler-184 d	2751932.0	221.0
Kepler-1840 b	633498.0	303.0
Kepler-1841 b	726964.0	209.0
Kepler-1842 b	1075480.0	164.0
Kepler-1843 b	802958.0	216.0
Kepler-1845 b	3752184.0	100.0
Kepler-1846 b	637481.0	152.0
Kepler-1847 b	7562505.0	126.0
Kepler-1848 b	637419.0	100.0
Kepler-1849 b	636119.0	257.0
Kepler-185 b	712852.0	100.0
Kepler-185 c	712852.0	191.0
Kepler-1850 b	604986.0	100.0
Kepler-1851 b	9092929.0	135.0
Kepler-1852 b	911113.0	100.0
Kepler-1853 b	633498.0	249.0
Kepler-1854 b	4931195.0	238.0
Kepler-1856 b	748291.0	100.0
Kepler-1857 b	1641102.0	100.0
Kepler-1858 b	4921230.0	283.0
Kepler-1859 b	2159670.0	99.0
Kepler-1859 c	2159670.0	100.0
Kepler-186 b	1334336.0	100.0
Kepler-186 c	1334336.0	100.0
Kepler-186 d	1334336.0	100.0
Kepler-186 e	1334336.0	154.0
Kepler-1860 b	7356530.0	136.0
Kepler-1861 b	2024734.0	250.0
Kepler-1862 b	7394838.0	169.0
Kepler-1863 b	1412603.0	255.0
Kepler-1865 b	733261.0	100.0
Kepler-1866 b	9175703.0	135.0
Kepler-1867 b	6355014.0	100.0
Kepler-1868 b	627414.0	323.0
Kepler-1869 b	1135285.0	100.0
Kepler-1869 c	1135285.0	100.0
Kepler-187 b	1655772.0	100.0
Kepler-187 c	1655772.0	126.0
Kepler-1870 b	688327.0	100.0
Kepler-1871 b	1221535.0	100.0
Kepler-1873 b	3923064.0	100.0
Kepler-1874 b	637419.0	258.0
Kepler-1875 b	9064523.0	234.0
Kepler-1876 b	1501876.0	100.0
Kepler-1877 b	7539573.0	100.0
Kepler-1879 b	1475186.0	100.0
Kepler-188 b	1196795.0	100.0
Kepler-188 c	1196795.0	100.0
Kepler-1880 b	588943.0	100.0
Kepler-1881 b	4147410.0	313.0
Kepler-1882 b	1003884.0	162.0
Kepler-1884 b	9120917.0	100.0
Kepler-1885 b	4282670.0	100.0
Kepler-1887 b	6409029.0	194.0
Kepler-1888 b	756244.0	104.0
Kepler-189 b	4921230.0	100.0
Kepler-189 c	4921230.0	189.0
Kepler-1890 b	2048297.0	100.0
Kepler-1891 b	1580105.0	100.0
Kepler-1892 b	6287362.0	100.0
Kepler-1893 b	674133.0	100.0
Kepler-1894 b	6450837.0	100.0
Kepler-1894 c	6450837.0	100.0
Kepler-1895 b	3428844.0	100.0
Kepler-1897 b	1446219.0	204.0
Kepler-1899 b	634434.0	100.0
Kepler-19 b	2533730.0	100.0
Kepler-190 b	1570633.0	100.0
Kepler-190 c	1570633.0	100.0
Kepler-1900 b	7629488.0	100.0
Kepler-1901 b	5131337.0	100.0
