Name,Max. Frequency [MHz],Max. Flux Density [Jy],Max. Frequency Lower Uncertainty [MHz],Max. Frequency Upper Uncertainty [MHz],Max. Flux Density Lower Uncertainty [Jy],Max. Flux Density Upper Uncertainty [Jy]
GJ 536 b,10.1440124506797,0.0017126675048285721,4.627928388038854,8.85303205047827,0.001003795942242924,0.002394476734694383
HAT-P-23 b,16.764284766698466,0.0015151112839575265,5.4720414431156055,8.491285710755076,0.0004694754840976394,0.0006945579124659608
HIP 91258 b,4.238010672799545,0.0014987606035083353,2.7865223234550833,9.501931279636283,0.0009200923026661537,0.0021180114333424318
42 Dra b,0.45505038908520234,0.0014871396224432737,0.4312921448099582,34.820288242097575,0.0011772547791718498,0.003240365368024518
HD 210702 b,0.6426631973095783,0.0014608075577751299,0.5848164437843717,39.89276980587439,0.001103638529235063,0.0024885992361252237
HAT-P-8 b,2.3310459556187872,0.0014153182063501375,1.1758418165240871,2.4305254649122245,0.0006850341365303164,0.001164118013959787
K2-141 b,195.38761721314907,0.0013877484701188634,23.035638656534474,18.02925037643874,0.0005469452784209063,0.0016823921123148649
HAT-P-13 b,1.3311373868863186,0.0013333128399029026,0.35389332096102966,0.5010374842191352,0.00037684354963160246,0.0005550678724528593
HD 76700 b,0.8806272793184816,0.0012935320910902892,0.5368458797448488,2.2532523117107206,0.0007498243858475083,0.001231717224203026
GJ 832 b,0.1440736319663899,0.0012556476615694983,0.13633009884544234,8.803205938538945,0.0009936659458657788,0.002582441025805197
HD 145457 b,1.0287202696643636,0.0012078888290564039,0.9516495572484793,60.44894551786853,0.0009810430093388665,0.004657092388833161
TrES-2 b,5.338671886850002,0.0011898220163796052,2.047508481019011,3.202569188034471,0.0004574283786464874,0.0007508609277755236
GJ 806 b,33.450625268709494,0.0011588275598415202,4.485628583496755,4.77655419685545,0.0004064465440527658,0.0011277544741641814
HD 5891 b,1.6378585583253378,0.001108045524771133,1.506485276097937,85.97179225336052,0.000882121087148236,0.0037763009640854736
WASP-104 b,14.090234137812743,0.0010710294750913005,2.6811378692679657,3.296742194065132,0.0003655965569593516,0.0008515118923835109
Qatar-7 b,2.049792697965776,0.0010540042010372846,0.5516449597417343,0.6896436473547127,0.00015358620864897477,0.0001844504384729774
WASP-4 b,4.323647052714687,0.0010375666340264136,0.9884771595898068,1.205357676799692,0.0002701264185007476,0.00036289110880572675
WASP-97 b,15.628283869203702,0.0010239028186229168,5.640356095326538,8.582736684821857,0.0003804654425397005,0.0006265275736998767
GJ 3470 b,1.9124552112270163,0.0010214790385693778,0.531538284634459,0.7409533288934509,0.0003349842149636107,0.0005134879107659125
xi Aql b,0.8110891425893342,0.001016156916912434,0.7562817480948621,53.14073642122172,0.0008391653879875601,0.004575925829060063
HD 150010 b,0.4985557215665125,0.0009675944532368958,0.4691013139837607,37.95085728334517,0.0007669662325107807,0.0019847608736386258
HAT-P-14 b,21.346185380200296,0.0009591472130461771,7.9871557927523895,2.3957135206344162,0.0003885021394533631,0.0006002736254078211
HD 128311 c,0.8870637417832343,0.0009366019138666085,0.8194616279682463,57.6510144879755,0.0007122677634584889,0.001683397980163906
WASP-73 b,17.63950385971188,0.0009186848828039915,11.991696432693477,7.636525202094084,0.0005664470492497194,0.00128031454770823
HAT-P-56 b,6.631533755725448,0.0009033554715196818,3.124758130693861,5.467933483601673,0.00035461201956414796,0.0005384926168965774
HD 19615 b,0.6430275017445417,0.0008995816815744223,0.6102352780523018,49.51130566159337,0.0007100327599234777,0.0029451499763516673
WASP-80 b,2.6785826977310085,0.0008886096913076683,0.5595527498987063,0.7073731608806724,0.0003551198487728799,0.0009478470408416206
WASP-142 b,0.9207863682019496,0.0008861652947138397,0.15803319190282206,0.2390923317633914,0.00018199579061608942,0.00020565600577153453
eps Ind A b,0.15679155853798643,0.0008452665233293738,0.15184633066852793,16.86237046642022,0.000678934441778566,0.002072413898623224
HD 213885 b,117.7807756226178,0.0008162751502410117,6.921032397703357,6.501935031154659,0.0001400276426898469,0.00017707064953737211
HATS-18 b,22.52517446068886,0.0007964080242830649,6.766719152776018,9.601585514950088,0.00031912644160731916,0.0006511441959717798
HD 10647 b,0.44780497705577876,0.0007604646454195455,0.4118586066390207,22.01812542640262,0.0005885661292785712,0.0016884026459495357
HD 154391 b,0.3932635642449408,0.0007573883009287098,0.3768356615843532,35.33295511342447,0.0005876812936454892,0.0015939384804607485
HD 134060 b,14.030751791365237,0.0007457828117787611,8.601920754433987,13.949402300535944,0.0003813171866903382,0.0008304256861720852
WASP-123 b,1.4420697812971472,0.0007416061800883406,0.37833210416250096,0.5561469603775284,0.00019325491758710647,0.00026371138328485093
WASP-173 A b,56.02317614484704,0.0007322998141451591,3.7584464738713805,3.565394141546811,0.000237311096720792,0.0004621402326235777
HR 810 b,0.8064945728432245,0.000709507302516729,0.7463039209765993,46.45723679362955,0.0005338768992433147,0.0012534166710561124
BD-13 2130 b,1.2081477885386331,0.0007053814241307166,1.129080542886754,78.99123778541222,0.0005686577862794788,0.002443672908383456
Kepler-76 b,14.469317534645283,0.0007045478744002708,7.114072466610798,12.985131829560254,0.0003173391308361911,0.0005952830235269875
GJ 1214 b,15.45617347810987,0.0007017415557023386,1.1093031428264961,1.5199446640140533,0.00011992387075928398,0.00016864425880072967
HAT-P-36 b,19.814833657946785,0.0007010813621344377,2.726711974952842,3.079286879856653,0.00018836374041334238,0.0003074955643756835
HATS-24 b,17.230580668319732,0.0006512180941310678,4.567023303770036,5.972667553242278,0.00023438498768935757,0.0004794779509786633
61 Vir b,15.05803052549756,0.0006489119633331264,6.8146229636778095,12.794232702386118,0.00032713683731032324,0.0005543878217324711
HD 155918 b,19.58637622939326,0.0006476663439061157,10.095380798055901,19.212309438153945,0.00032530538116747445,0.0006251789452936104
YZ Cet c,26.456418770728874,0.0006451916056364247,11.55438701854623,21.478336833003716,0.0003128367484010581,0.0005040725439726661
K2-260 b,1.7236245352679727,0.0006386026437599186,0.6214171097812384,1.031435396919187,0.00014681636827343705,0.00018686882872906375
HD 121504 b,2.4319602323882306,0.0006233111085608618,2.1799926645187013,95.77556321491899,0.00045598956570397717,0.0009785687860055497
GJ 581 c,8.28277917044339,0.0006228462169728739,3.6720458883574887,7.150626363128323,0.0003001567971477959,0.0005161734123679106
TOI-500 b,46.48428427954429,0.0006212770701582717,10.450834260241535,12.483318493642983,0.00012869507406513387,0.00016370545484467808
TOI-778 b,18.459796426978322,0.0006090817777689241,3.8714547967439614,2.760130614279987,0.00014478431769698663,0.0001986303305443471
L 98-59 d,7.000730630916719,0.0006077846121172072,1.9373739082239219,3.0560152653166046,0.0002461699981878505,0.0005063059047569258
YZ Cet d,20.53116365777136,0.0006067416286568202,9.033633924322633,17.68590210412635,0.00029340076071750876,0.00046484721163852355
WASP-75 b,3.361145908191838,0.0006037834092490484,0.7445900579045945,0.957359188060261,0.00012756311816085374,0.00016236410493877503
WASP-114 b,11.436629069092827,0.000593445228615315,2.9295539687645604,4.061284278802395,0.0001684118359969478,0.0002746020156843531
YZ Cet b,24.259579249493537,0.0005911208326565126,10.49349737726022,23.69677907760558,0.00029137556030179706,0.0004446758733987191
TOI-4860 b,3.921535689193465,0.0005884250517415053,0.8476377902077719,1.0794750745047046,0.0001369194351809212,0.0001953470636526653
HD 219134 h,0.06897628248555239,0.0005882424359293956,0.06355742840750093,3.942492019443307,0.0004540402182481593,0.0010298870550627262
HAT-P-33 b,1.4407378968551228,0.0005875032609946923,0.7461601110593451,5.298332912496829,0.0004871337290966616,0.0013786431872157888
TOI-1268 b,1.8639293833124093,0.0005870889965164452,0.6142886464063126,0.9501699764647944,0.00029736947734237387,0.0010533129833234444
HD 285968 b,8.750942215649516,0.0005804190801818184,5.049978823686091,9.003556258455657,0.0003010007869578927,0.0006669360641749274
Wolf 327 b,96.70234823103868,0.0005776644302186718,25.846031225480672,30.982294263731745,0.0002295441871575503,0.0005896240219248189
HD 24064 b,0.542700603319792,0.0005757700450769917,0.518279772015208,42.802600083153145,0.000461033955315849,0.0020344314782616475
WASP-145 A b,22.766461364544803,0.0005684208656906485,18.845801495349015,22.607560293714563,0.00042189868606100833,0.0017692194836180113
WASP-17 b,0.6110554243251684,0.0005613778779772387,0.1488389500322858,0.4338801543259777,0.0002905348380521464,0.0005339144098618341
GJ 3512 c,0.3160140026646068,0.0005536196152611133,0.2894317133133327,14.503905588814463,0.0004244141111006195,0.0009559684400659403
HAT-P-22 b,31.13575199588557,0.0005463188785825518,7.751766057459989,2.4233545810557686,0.00021199358708215476,0.00036357717833938364
HD 80653 b,116.76753749655978,0.0005345644197471575,16.01996569588711,13.222434146534397,0.00015402307079025217,0.00031601228286351967
HD 219134 b,42.38233492239756,0.0005329181529323178,5.17476615071422,5.885902788074944,0.00011252745234289682,0.00014965444581470063
HD 118203 b,21.349595407476624,0.0005259753311822176,0.7290388024457357,0.6929869878755994,8.299018872609542e-05,0.0001004523215894918
LTT 3780 b,60.826638597019326,0.0005202055175281672,10.085664633489799,12.120710348154049,0.00021978516938380945,0.0006820731049471201
HAT-P-3 b,6.552478305932823,0.0005172360097911546,2.884938711259737,5.160239817176734,0.00024230123980388676,0.0004577276775661705
L 98-59 c,18.44514698016434,0.0005153448414880136,4.174826276122168,5.224502203453397,0.00019712888108174595,0.00039775029562848024
omi CrB b,0.5361143389457222,0.0005145320261661731,0.4995222452314669,27.026096849853037,0.0004451321261581023,0.0027292568843143186
Ross 128 b,16.032960508728294,0.0005130961385792967,7.123872356240721,12.023797929425776,0.0002470662692260283,0.0004185025181031584
CD Cet b,24.388962507267195,0.0005125219906693783,10.728348529042869,19.350136332618106,0.0002754929678683304,0.0007459517417020979
NGTS-10 b,48.62699984965968,0.0005001665815040139,14.708829646719465,9.278326746676242,0.00017504979957612432,0.00030280452576053564
HD 60532 c,0.6027314945291404,0.0004946813886790888,0.5677803603394536,40.28689221414292,0.00038270510744368926,0.0008973774688961623
Qatar-4 b,65.58407261733097,0.0004936357083925953,8.415590983373356,9.81760841419424,0.00014702513354908017,0.00021911159738906608
CoRoT-1 b,1.5982390320612936,0.0004900732844689262,0.3569264651982256,0.5924908668051465,0.00013317178390076447,0.00017529495493568315
HD 47186 b,4.254286906670378,0.0004888249525315783,2.806780877903442,10.66686024550199,0.00028910621835806494,0.0006148513814005301
LHS 3154 b,10.189391318506287,0.0004753939074392452,6.605929641809745,13.449573567679673,0.00027685227281506536,0.0006924376931810603
WASP-180 A b,2.1377503659157746,0.00046850196324054545,0.581306291221025,0.7851251026149901,0.00012679531806900285,0.00016226268486720628
HD 49674 b,2.288649800031751,0.00046472663104648053,1.4806069695125292,6.046184257101766,0.0002727422896022113,0.0004786052428526498
HAT-P-16 b,36.50451215119245,0.00046354171312780235,2.6987224248788237,2.523832539717887,0.00011337817695644643,0.00015780837606201682
HD 27894 b,1.836925126938407,0.0004581223258693358,1.5585279310986324,38.70662798918787,0.0003177776961897813,0.0005517664960830972
KELT-24 b,29.354444173907257,0.00045642979454014283,0.8918773282695014,0.8713738152542447,0.00015045348340139383,0.00035273875168816127
GJ 317 b,0.5755691173491249,0.00044315229029868124,0.5389364925812936,36.75271592578103,0.00034108936508646224,0.0007779732631176344
LSPM J2116+0234 b,5.008625753953993,0.00044099752854631624,3.3047653735442246,6.940799472081537,0.0002406751889911472,0.0005345687419987921
70 Vir b,0.946007314955361,0.00044099030751176924,0.8829222709732691,67.90471499742155,0.0003353234861422554,0.0007926702001739059
TOI-3714 b,5.943839127470022,0.0004396305798715167,1.1063904003175615,1.3156560044969012,0.0001547632774657319,0.00037199044996216735
TOI-1130 c,2.4856654514170318,0.00043824494698576494,1.1920525826764266,2.6180186556612464,0.00017584211668198748,0.00026327424952403314
HD 240210 b,0.6222869446965421,0.00043681223118702825,0.5853570134707899,52.915106370786475,0.00036299194055883536,0.0021517275196403767
HD 38529 b,2.289065028661448,0.0004348356863887518,1.9203855217571282,46.35612513061587,0.00029598246116731535,0.0006249731899325497
TOI-561 b,39.43933968816063,0.000432704032557637,6.773686043168823,7.319388843334124,0.00011010507539369491,0.0001688766243392327
CoRoT-18 b,40.95400395387587,0.00042581099474142984,10.126555279101161,7.498696000813901,0.0002505627039397473,0.000495228233887888
K2-29 b,1.604057846022068,0.000424400171301704,0.24416463806485833,0.2780449492296262,9.973858951305647e-05,0.00015308176767330715
GJ 1061 b,28.579772938186302,0.0004206766818743695,12.548050711871628,20.75468351159953,0.00020172924856639505,0.0003312253959883969
HD 12648 b,1.0111001831649524,0.0004183008154248357,0.9364271320109541,56.6672188643588,0.0003204787577223452,0.0008638078071435793
WASP-11 b,2.9444669472317706,0.00040707262713974104,1.5565059688109757,3.0505371715662957,0.0002019918441081279,0.00041960730218917745
GJ 1061 c,22.018905467257145,0.00040504974337075237,9.597395938809887,13.409526466320042,0.00018776446710916974,0.00029813501115602304
LP 791-18 c,11.10859355072002,0.00040493671597727557,2.155196924612568,3.8255471507688075,0.00017853281732787345,0.00038547758541671777
L 98-59 e,12.77416255911527,0.0004015514040585521,5.586913922679999,9.096601395470467,0.00020841712189858275,0.000476221353463074
HD 89744 b,1.0785015861129907,0.0003997375826014008,0.9973528040379924,67.65452343764518,0.0003003528454071066,0.0006903637588969638
HD 148427 b,0.6024317015111439,0.0003984701367063973,0.5483701961947396,34.75253605568137,0.0003038007111294275,0.0007507274126885468
K2-100 b,21.91042203187368,0.0003967946127273647,9.662616395856693,14.167912251494144,0.00010305292468993754,0.0001530171637322821
HD 68988 b,16.957735843666214,0.00039134711362568634,9.112590975704027,2.84252759780955,0.00015162483952866997,0.0003416757834432412
WASP-2 b,7.802524476789679,0.00038843438001596325,1.7896746338419405,2.37511529787104,0.0001479284731104029,0.00033705308468303004
WASP-119 b,2.488019887112928,0.0003816854914234189,1.3797694178567845,3.7943759151266403,0.00019472999316258536,0.00032989105633468205
TrES-1 b,3.5541925466034705,0.00038155212627230897,1.2440731782698942,1.8954896395838041,0.00015562173739337238,0.0003168451782710886
HD 142 A d,0.8090843757389344,0.00038122303184482596,0.7251645928264676,24.07352609967721,0.00028062394274736165,0.0005476106976328623
HD 7924 b,12.086466712996028,0.0003663417896402582,5.558900606355411,11.147846365853127,0.00020127934485649564,0.00044244744459666287
HD 3167 b,67.06177109555796,0.00036137984949214915,15.84506248548562,20.28913217196599,0.00013785910175729803,0.0002976308820560198
HD 33844 c,0.5228666468251724,0.0003597051530993406,0.4892434095000604,32.63222636950507,0.0002867365355162291,0.0008232231029861579
HD 28678 b,0.7813524345765017,0.000359537493689744,0.719540066574891,41.730504576409345,0.0002869888836150446,0.0010758912832560907
XO-2 N b,3.393399409707392,0.00035425989023969674,0.4931371383445282,0.622758634495832,0.00018312047475743716,0.0004919433597845548
WASP-68 b,1.852491481713916,0.0003499370112102391,1.027588041354359,2.3010101234641795,0.00018407890182802486,0.0003353935537154931
TOI-2152 A b,26.886398988175948,0.00032770793394609694,3.619719177379473,2.6419091659882596,8.521256060667952e-05,0.00010536442258453766
GJ 1061 d,15.509832752313912,0.0003256745881439812,6.810419206591835,9.796611611917484,0.00015170037781229247,0.000245358497687386
HIP 14810 b,26.599407578552604,0.0003250683370942377,2.9607772627422726,2.605445452679721,0.00014343539365720335,0.00025470097774217776
HD 216770 b,0.73635848311071,0.00032198713413404575,0.6465468427294078,18.59383138547483,0.00022904200439503243,0.00046161011630626675
Teegarden's Star b,20.664898325726856,0.0003206274634126687,9.037790481534266,16.661442286688985,0.00015972067801113817,0.0002576947524732422
L 98-59 b,11.039976962783411,0.0003201263809327523,4.689635072724214,7.902936432495499,0.00011292738124443898,0.00018760177440757655
TOI-163 b,1.145381292023643,0.00031652653013155267,0.2575188130482339,0.3282811508802559,5.2263535527253386e-05,6.363634166466927e-05
HAT-P-4 b,0.819685076746113,0.0003161936001047547,0.20254157636578685,0.30317460058507084,8.464401151043034e-05,0.00010901618932221283
TOI-1075 b,152.4286288827853,0.00031147194048928477,17.65527035905086,15.528829985550885,0.00011028563252719805,0.00027236025630646035
HATS-23 b,1.2785827886284427,0.0003101972491209676,0.5926645522149012,2.3841152453369427,0.00015611093169043066,0.0001810499373620624
HD 27442 b,0.31994802811555934,0.00030297607070546323,0.3014135216621991,21.582921994396514,0.00023435710614936098,0.0005906771603701935
HD 219828 b,5.783363140420003,0.0002997809271854509,3.9114536952593673,12.662964773807559,0.00016998761997800998,0.00036133625250264414
HD 63433 b,11.570290416151357,0.00029878431164683975,3.2970818369934296,4.420990846396572,0.00013845259886211,0.0003068646744636061
XO-6 b,3.478157295290169,0.00029875214369033735,1.8691964520924047,4.197439826574442,0.00015442704395607872,0.0003191757376800462
WASP-22 b,1.2427686994521743,0.000297855556192083,0.5772241622843542,1.5746429850563795,0.00016361386279609095,0.0002913065440084222
WASP-126 b,0.74278295006911,0.0002878079756496848,0.27430189908440994,0.4769342066559016,0.0001403657257584096,0.000237084723480784
HD 108863 b,0.8266297673233911,0.00028070633864553515,0.7686471776414161,51.014708615421746,0.00022058417701521083,0.0007145940104419002
HD 207496 b,11.050822292500182,0.00027891644712108477,3.972486293279206,5.678852579736439,0.0001476086279829908,0.0005281368819617186
ups And d,0.3581901150854105,0.00027512075722972533,0.3395499412469227,34.74693604134046,0.00021776552729640633,0.0005371185179389505
HD 73583 b,11.379570138534936,0.00027496237587442416,4.8740386387575745,6.7595330749988936,0.00014200520442170104,0.0004067082433624064
WASP-26 b,2.5689215904522187,0.00027053050625839924,1.4990762988422537,3.968212994804428,0.00015295996430749728,0.00030487205151547107
WASP-49 b,0.5262299671512167,0.00026965979680498777,0.20668522914863402,0.48008776182775303,0.00012097587342198816,0.00019135205630358852
HAT-P-5 b,3.4081382099686937,0.0002692243639991748,1.6336730477293717,3.106234768399997,0.0001251898501923864,0.00022039843544236116
TOI-858 B b,3.3156829937702135,0.0002675850003001182,0.7258939577786716,0.9271730553998605,7.889461431623981e-05,0.00012854024245112522
HN Lib b,12.504090116981287,0.00026566474969594723,11.990588782968347,1009.4995084913826,0.00021353492058182,0.000671803183803656
WASP-5 b,35.507564071574365,0.00026307179736897323,10.178617292612998,5.34292745988526,0.00011473316582081159,0.00028593636393653817
GJ 3634 b,12.1029631427945,0.00026174011587284604,7.797338734365537,19.035044600540136,0.00013465107396181306,0.00027322394744453294
HD 69830 b,8.65866005360874,0.00026018704528326184,5.709188395632388,8.818796508622826,0.00015246663165162396,0.0004055515927061292
GJ 581 e,32.38933470580825,0.00025920685634331716,14.509152806226588,19.73862430854831,0.00012209513057350526,0.00021579281139487351
HD 93963 A b,158.02956243425513,0.00025912820422658396,21.914442035214933,16.123610899397477,6.9301266570281e-05,0.00013659622285252404
GJ 514 b,12.266381758803035,0.00025816571801490326,11.79714209907507,1207.8120374174407,0.00020861620035714015,0.0006142271172482987
Teegarden's Star c,12.800594664314893,0.00025248214477344546,5.587345903060107,11.300364308491716,0.000125202473190222,0.00020928164361758053
HD 181342 b,0.7780340850044541,0.000251740600804195,0.7257698191585237,45.44729319130452,0.000199675221648889,0.0006162803482184016
XO-1 b,2.7846167608527628,0.00025130372301881683,1.0734045772750367,1.8298074649632765,9.820289389940071e-05,0.00017248701627548083
WASP-120 b,29.04118891070242,0.00025048977689119136,3.0584192847378233,2.7192900184982634,5.615930186277191e-05,7.021070723745514e-05
47 UMa b,0.40269474314416553,0.00024977963320258015,0.38468375196265076,32.54935436175166,0.00019463194972975804,0.000521959211236811
HD 213885 c,4.557986111706135,0.0002489288165720925,2.986026027491652,11.267313363039012,0.00014334553372528358,0.00026253374379972295
WASP-15 b,1.4588352250420946,0.00023959334628899953,0.8033885477112506,5.187969655611802,0.00018901005600660626,0.0005533201426856346
HD 145377 b,2.5671560305394716,0.00023689841774997264,2.378630009233347,133.00106209903575,0.0001827111325008045,0.00051411888790451
HATS-3 b,1.4723852865809053,0.00023617428886790563,0.4216715512070859,0.5354447351356821,4.106048687176208e-05,5.205404735370006e-05
HD 81040 b,1.0306742256264176,0.0002347367932387868,0.9618740151929341,70.58383601008754,0.0001823158437588305,0.0004342182453008547
TOI-169 b,4.653683890996512,0.0002320991844561823,1.4915731150649236,2.377224256176067,8.24255869366785e-05,0.00015681994260646634
HAT-P-24 b,1.4517448914327082,0.00023119193980264998,0.7305877640463466,2.6397369788268645,0.00015356558355990237,0.00029747706454605647
HD 113538 c,0.2311837606864951,0.00023103376613470644,0.2154513766895656,17.656947867284675,0.00018266090026806392,0.0005261240821376636
Kepler-91 b,0.5754993590092596,0.00022971707035571214,0.23409242749924886,0.3907711687410158,6.727362392959529e-05,0.00010825638204186027
HD 160691 d,8.264085489940268,0.00022756602640288922,6.040139375907438,9.105142755158845,0.00014574739257734915,0.0003598626621723111
TOI-2076 c,23.11983369793638,0.00022586681089207573,20.81622164083096,1111.3575486374673,0.00016619058893116532,0.00032560817380427936
HD 6434 b,0.7891177963169707,0.00022365915454458852,0.6665626090755612,21.602495288096264,0.0001614747647653618,0.0002986281484879206
K2-107 b,0.6333777029224252,0.00022109024217334766,0.16153943121202075,0.2214002777051387,5.6274182269798765e-05,7.151321554770682e-05
HD 45184 b,8.82020047632145,0.0002176215746338805,5.755526514930809,10.720894740270516,0.00011576472732770449,0.0002533675486080568
TOI-1107 b,26.636006263839036,0.00021549093192165062,1.653661237163675,1.5063485352591748,4.717202680218141e-05,5.985452740444214e-05
HATS-2 b,21.56935457368294,0.00021512331523065815,5.741284729291985,7.034275100157291,8.594250121676082e-05,0.0002374849018013171
HD 125612 c,7.58461374641163,0.0002124029769551327,5.059617887339455,12.866611308887286,0.00012265762989481353,0.00027001074164586766
GJ 163 b,8.628251960187603,0.00020758362988769328,5.385076427163156,8.423589207149467,0.00012018313018811933,0.0003202340886083878
HD 217786 c,17.097032895076634,0.00020651717384591295,8.503252338874816,16.444872118714787,0.00010377724556365187,0.00019897052636024491
TOI-157 b,4.219449369284214,0.00020501180105324544,1.0351458936499722,1.2218172125614553,3.714600071598256e-05,4.6266352968705364e-05
K2-34 b,12.287962702135516,0.00020372891868848263,2.9573604148725625,3.7948781069042923,5.113805682208783e-05,6.697100948171688e-05
HD 40307 b,17.549491034869206,0.00020219941302697777,8.043727915337252,14.614499310990276,9.874461025712759e-05,0.0001764328742013795
HAT-P-50 b,4.935170708362307,0.00020073879661955467,1.3466321124732747,1.9055915731041804,5.3901743169268716e-05,7.534611448680085e-05
HATS-30 b,1.6488201226619528,0.00019769693989615366,0.41865467262824985,0.5652252423450013,5.444494041194505e-05,7.411187402288859e-05
WASP-166 b,0.651702622235885,0.00019557502207000695,0.15562677650555573,0.22239359738998632,4.4059498782639505e-05,4.80971509982485e-05
WASP-177 b,0.9916431120757717,0.00019456369254605205,0.6256188269673624,5.316066293494466,0.00014193738906808463,0.00019750794786610904
WASP-70 A b,1.0064326188220756,0.00019420654416711904,0.35470266362585723,0.6224924615035374,6.08404128209951e-05,8.449119198454153e-05
TOI-1416 b,38.36911697504048,0.0001930476638034105,8.621108391266834,10.643758056962426,4.074040729219492e-05,5.18632338683251e-05
Kepler-17 b,32.680809626551806,0.0001920642425698977,4.184479640214011,3.920055935030568,9.745340750782107e-05,0.00018277276616923162
TOI-2076 b,8.391537544094273,0.00019102150980007822,2.4308078525707666,5.956736969224362,9.357695000621866e-05,0.00021685484789523427
HD 147018 b,1.735392533455094,0.0001906750501230408,1.5972752893721598,70.29590456987005,0.00014209342074772175,0.0003755987040487003
GJ 806 c,11.354941821163614,0.00018505957941893298,5.189856058386999,9.934024807966061,0.00010068393233556189,0.0002591778416918108
Qatar-9 b,30.025411419055295,0.00018363068716730402,8.530658970805892,7.356303247341202,6.18069064892454e-05,0.000147705147764026
WASP-164 b,40.978796915659245,0.00018138223106235746,2.0686486812364535,1.9018933959156286,5.994807639391149e-05,0.00013134175426167394
XO-4 b,5.923282984273217,0.0001779090117607254,2.3038541049972583,3.6446322508989217,6.373050575768283e-05,9.217848226957551e-05
TOI-5293 A b,1.7598716706224402,0.00017581608357559927,0.5347672267087875,0.752299293469763,6.904721813385068e-05,0.00012256955732802786
WASP-38 b,23.760812910429195,0.0001754178642981511,0.6818589738165635,0.6577659299091394,4.039891773431202e-05,4.9966600793597166e-05
Teegarden's Star d,7.259314064406439,0.00017489813676208047,3.308739900050529,7.030493712094003,8.596556019478303e-05,0.00014516165203047265
HD 112570 b,0.28095766365009833,0.00017485617555816713,0.2679746808986241,25.66991905054124,0.00014327480750773216,0.00048447829619729173
HD 70642 b,0.6428957273626605,0.00017356103485141012,0.6070114557570241,44.227337619641304,0.00013689101768295573,0.0004649402316780712
K2-25 b,25.942057548934226,0.0001734723855357862,7.922492398026023,8.42806316792166,6.465848288723644e-05,0.0001257312354928707
HIP 57274 d,0.2661234908865451,0.00017151202726447856,0.24275830089110914,11.029525064625304,0.00013057205719141802,0.0003295380202473314
LP 791-18 b,62.84294518359064,0.00017002955810620313,17.78739409949374,21.54426219537794,4.4561883377350635e-05,7.34882636305737e-05
HAT-P-20 b,85.59986837628078,0.00016930666650349317,4.75920185309927,4.5219480794409606,5.90681066620561e-05,0.00015283602488525222
HD 3765 b,0.4183383580587685,0.00016638497389161416,0.38800118958266866,17.899405570261628,0.00012522193435313464,0.000299488404680483
GJ 9827 b,89.53756412533816,0.00016453905202652795,16.10429175038749,13.414106811527304,6.527116278597341e-05,0.00017436959204553555
TOI-815 b,4.91676319290628,0.00016390023703278844,1.7581807093435824,2.4806927286893803,0.00010250774180065016,0.0005164529724205869
WASP-71 b,9.766595897430044,0.00016314603132665584,5.448204275541872,10.303330161316666,8.650418003865237e-05,0.0001622192543179264
pi Men c,6.735906483237831,0.0001620770353151427,1.1045107213520504,1.4559488935368803,3.754152680992149e-05,4.927653999501301e-05
HD 162020 b,39.972343045464044,0.0001610948908599594,4.151204147856561,3.8381416811400157,9.5533405472733e-05,0.00026429752138110776
HD 156279 b,1.2641635997137406,0.0001605007788775443,1.1752762277928126,68.78534470679722,0.00012459243760012468,0.0003449659455614947
HD 63765 b,0.28698505301257854,0.000160373695193124,0.2568649130321643,10.579037954593568,0.0001198226038247168,0.0002792520538237628
HD 40307 c,8.914255524817259,0.000160251293913489,4.336933039097588,8.505212263035018,7.67583990350746e-05,0.0001471088308505248
HAT-P-27 b,3.389609224125212,0.00016018186071682495,1.1265877614076243,1.69031718649454,6.254927918784414e-05,0.00013378777886149747
HD 197037 b,0.2965637374190382,0.00015924288742697438,0.26804208098712023,13.69402348723264,0.00011968785620821925,0.00024746537160717205
HD 7924 d,19.060656293166915,0.00015760417834180393,18.04470991708296,1236.0162553991745,0.00012199792283491557,0.00032081634714667303
XO-3 b,62.2841531764965,0.00015714736425473668,3.5340735869921502,3.2243342642137662,5.628177966474169e-05,7.692678482464955e-05
KELT-6 b,0.2878715213821956,0.0001556694834078701,0.09096015575765926,0.18860746256833122,6.35843173658465e-05,8.298658686817169e-05
HAT-P-2 b,44.43390618542291,0.00015512036308463597,3.5549378389843156,3.334143780387258,3.0187909899788992e-05,3.8283578960242066e-05
TOI-2076 d,22.297770206549355,0.00015491778698870703,20.560813673645885,1422.281232837834,0.00011724490959428125,0.0002419975238319188
TOI-824 b,49.51358724284963,0.00015420343109587867,11.233589721382003,13.141933248071936,4.7852571325464045e-05,7.640702898131704e-05
GJ 4276 b,3.6883668409814585,0.00015400053239777474,2.44286553098068,7.275479631489782,8.708622598318654e-05,0.0001717898479901355
HD 134987 b,0.5012743301048352,0.00015399454336449716,0.4690980434913514,29.268491511107214,0.00011846023456583846,0.0002622673071401518
GJ 411 b,13.721582602686894,0.0001539518843917283,5.8158894219240835,9.232720183750306,8.242129038983387e-05,0.00018514174073303545
WASP-133 b,6.408009821810716,0.00015382991643700546,1.6451454829243382,2.2354832125520714,4.265708327105319e-05,6.0407814229822976e-05
