Name,RA (J2000),DEC (J2000),Max. Frequency [MHz],Max. Flux Density [Jy],Max. Frequency Lower Uncertainty [MHz],Max. Frequency Upper Uncertainty [MHz],Max. Flux Density Lower Uncertainty [Jy],Max. Flux Density Upper Uncertainty [Jy]
HD 92788 c,10:42:49,-02:11:05,0.2303742367603675,1.3976319946404653e-05,0.2218380725494875,22.981800762603047,1.1304497674871629e-05,3.7871794087323394e-05
TOI-2000 c,09:45:35,-66:41:12,2.068926117608882,1.3757533612963865e-05,0.4703755282578099,0.6269835405920716,3.381754121527401e-06,4.423004666215249e-06
HD 30177 b,04:41:55,-58:01:15,0.452170003729999,1.3745489706052247e-05,0.4302307679527031,36.041395390797994,1.0926447098124164e-05,3.4105538425260783e-05
HD 188015 b,19:52:05,+28:06:00,0.5180816591034333,1.3670028362517158e-05,0.4842247323345896,34.04723405351834,1.061264172918709e-05,2.4315010396137524e-05
HD 181433 b,19:25:09,-66:28:04,9.244952535311668,1.3307592706927336e-05,4.2560231703388105,8.41992484543733,6.3607927877680805e-06,1.1587305996822518e-05
HD 145675 c,16:10:25,+43:48:59,0.1971849999890862,1.3298575030602868e-05,0.1910325550584938,21.805781729197108,1.0749257965162498e-05,3.304937205329293e-05
HD 224538 b,23:58:52,-61:35:13,0.5959271878912291,1.3153528709461348e-05,0.566222288474961,50.95507714769256,1.0628959751916604e-05,4.269687224859026e-05
TOI-2076 d,14:29:34,+39:47:25,9.99059997158607,1.3151482665635163e-05,9.56596892134,902.6822053510132,1.0511674629563034e-05,3.0732473452533136e-05
HIP 57274 b,11:44:41,+30:57:28,9.707746379450416,1.3120298266268288e-05,6.005353437276565,9.829642226637231,7.646177558619572e-06,1.8487924319961497e-05
HD 191939 b,20:08:06,+66:51:01,4.02612740856225,1.2956557280330426e-05,0.7518375181227248,0.9506373047660928,2.6494555138500193e-06,3.4710509071747713e-06
HD 196050 b,20:37:51,-60:38:05,0.4281418844744332,1.278265236757984e-05,0.4065057086400085,36.000708313721674,1.0046301577632663e-05,2.4740461471933803e-05
TOI-969 c,07:40:33,+02:05:55,0.561435874945608,1.2653430805843971e-05,0.5297166201802906,41.680164919906815,9.885071729358382e-06,2.373452528740836e-05
HD 137388 b,15:35:40,-80:12:16,0.5169046184769709,1.2634099097885564e-05,0.4732987770192292,22.75588352189514,9.275073349878927e-06,2.079301112928109e-05
HD 235088 b,20:02:28,+53:22:39,8.82429946823486,1.2542932198251225e-05,5.611743311743318,7.686910146457768,4.87313064577101e-06,1.2641292822056477e-05
HD 17674 b,02:51:04,+30:17:12,0.2792519591135217,1.2390811678237784e-05,0.2574114304029006,17.099481916817332,9.467683565290896e-06,2.0895413127973897e-05
HD 147873 c,16:25:45,-33:34:02,0.7417168439943997,1.2389875934605312e-05,0.696998238764732,41.17842859001305,9.914158110588477e-06,5.192837207164651e-05
HD 191806 b,20:09:29,+52:16:36,0.4817591265031092,1.2252345473682243e-05,0.4573376306656118,45.45651557632607,9.679961572857312e-06,2.381084893026036e-05
HD 110113 c,12:40:09,-44:18:43,6.568437486138736,1.202538264628236e-05,5.548991917032434,30.167471877323763,1.1225369228749702e-05,6.684780999155879e-05
HD 32963 b,05:07:56,+26:19:40,0.2932105106734818,1.1804732477252948e-05,0.2788978175283679,27.066516787043536,9.51821813661328e-06,3.245281999469054e-05
HD 220689 b,23:25:53,-20:37:00,0.2130579811013693,1.1687708204760178e-05,0.1985054744938574,14.074882403307008,9.053619596623045e-06,2.496982710914759e-05
HD 147018 c,16:23:00,-61:41:24,0.5390765125204543,1.1572798972114258e-05,0.511407394599065,41.78730371758667,9.23440025062972e-06,2.7792417138565413e-05
TOI-3568 b,21:30:25,+34:44:22,2.792277943810401,1.1545752169640542e-05,0.7383114207455823,1.0545927741281238,3.9658238239741674e-06,7.60172302039148e-06
HD 12661 c,02:04:34,+25:24:49,0.3340364424287411,1.1542694023710472e-05,0.3176918970455726,28.372625554845047,9.08668291884186e-06,2.3633903319911167e-05
HD 28109 c,04:20:57,-68:06:10,2.9798654859635416,1.1527712455123468e-05,2.698053809904181,108.8085838681162,8.246091334198985e-06,1.3383606902777635e-05
HD 13808 b,02:12:43,-53:44:38,9.610854670222189,1.149186429364881e-05,9.105001452889784,744.2710702422636,9.144783670904488e-06,2.3951056307287793e-05
HD 185283 b,19:41:18,-56:19:20,0.1863086748588204,1.1320132767913298e-05,0.1758517474240367,15.798110183984612,9.200923906622792e-06,2.745406012444328e-05
TOI-4336 A b,13:44:26,-40:20:14,7.587559356667404,1.1309582043943268e-05,2.1736800648556063,2.934640177994009,3.7148964908920006e-06,7.132364552727028e-06
TOI-421 b,05:27:25,-14:16:36,8.936322178249661,1.1307550721224075e-05,2.30705177446709,4.30724985800647,3.2798956579581547e-06,5.552472598681872e-06
HD 50499 c,06:52:02,-33:54:55,0.2586534675978201,1.11013951821359e-05,0.2484728076103713,25.198277553845923,8.881668345253981e-06,2.4018317492255908e-05
HD 27631 b,04:19:45,-41:57:38,0.3138143404392144,1.104011757392689e-05,0.2960178998889858,22.207426701531283,8.79763849509118e-06,2.5694583135646875e-05
HD 154672 b,17:10:05,-56:27:00,1.033561461644489,1.092423230885392e-05,0.9670693100591622,68.82430054848852,8.340430573164621e-06,2.1874184737525815e-05
HD 65216 c,07:53:41,-63:38:48,0.2508941522378652,1.0796003117596706e-05,0.2403589528698976,23.837733987089056,8.809482714800869e-06,2.9903319388850953e-05
HIP 54597 b,11:10:26,-29:24:51,0.3389253980256201,1.078400212230525e-05,0.3233908310153995,29.973346205899244,8.64995373439418e-06,2.6020053250555744e-05
HD 142022 A b,16:10:12,-84:13:54,0.3980028544553973,1.0550355113265717e-05,0.3799375939600638,32.012380719589565,8.395841474652561e-06,2.5860074837731494e-05
HD 63935 b,07:51:42,+09:23:07,8.396462390638067,1.0440327864588275e-05,2.10047305211983,4.7473641565660145,2.5692854386587037e-06,3.379885497616644e-06
HD 114729 b,13:12:44,-31:52:29,0.2228444725897949,1.040195461942978e-05,0.2081742397619856,12.268730042551857,7.899753676860108e-06,1.895130083703888e-05
HD 86728 b,10:01:00,+31:55:19,6.424748782974907,1.0312376010593916e-05,6.150308499472686,633.1425376328956,8.38311207373121e-06,2.2064383644644015e-05
TOI-5786 b,19:33:17,+30:42:15,2.5510504621385315,1.0230561166659094e-05,2.0477226731629328,73.5337868308856,6.968152710227142e-06,9.73833248311054e-06
HD 55696 b,07:12:15,-38:10:29,0.4774887599356895,1.018979697372234e-05,0.454795693391484,40.93865635441957,8.067653296285004e-06,2.054063319039031e-05
HD 66428 b,08:03:29,-01:09:49,0.4250160043873776,1.0098312051175702e-05,0.4045355437887009,37.579695164519265,8.043524272781095e-06,2.541105014065572e-05
KOI-984 b,19:24:12,+36:50:24,6.171687717790922,9.770132454357667e-06,2.406292174418459,3.308153022694679,3.2909146788555043e-06,9.500338250514788e-06
HD 25171 b,03:55:50,-65:11:11,0.2219069531070918,9.444897407480583e-06,0.2071997248428621,13.085667126598544,7.301193620024688e-06,1.6872841048673872e-05
TOI-1062 c,02:32:29,-78:01:25,9.431942916643306,9.441217570610328e-06,5.7796099780527594,8.851461478742015,5.122792442379672e-06,1.1225502135276844e-05
HD 34445 b,05:17:41,+07:21:10,0.2181769686415338,9.26802838481218e-06,0.2023172128203322,12.306051788859357,7.136115733131985e-06,1.6104437168436732e-05
HD 136352 c,15:21:46,-48:19:08,6.213979601719191,9.188300407458513e-06,5.937900204434961,569.106867468997,7.208832883922811e-06,1.6817080558010443e-05
TOI-178 d,00:29:12,-30:27:15,1.427860650795343,9.132272990174804e-06,0.7304796361753303,1.2269898850014511,3.4159273883307236e-06,6.351103964449307e-06
HD 156279 c,17:12:23,+63:21:10,0.3119423810746491,9.089239379259725e-06,0.2999380013414979,31.14531876130398,7.28611284479911e-06,2.639693266855364e-05
HD 220773 b,23:26:27,+08:38:34,0.2155438455928857,9.02605821987283e-06,0.20440304167728,16.5654668894025,7.091932844987913e-06,1.907956483491259e-05
HD 154088 b,17:04:28,-28:35:02,9.611861115665146,9.02183725766115e-06,9.189342908623331,1034.5152434888994,7.269009045497176e-06,1.9001326964453986e-05
HD 110067 b,12:39:21,+20:01:38,8.656802842890668,8.883210797473323e-06,3.494210948292621,4.301284561082186,2.6019959091767018e-06,4.390759748191702e-06
HD 74156 c,08:42:25,+04:34:38,0.4155322477082269,8.450368972266364e-06,0.3969936754908782,43.875587114988534,6.7220594524614215e-06,1.7636030755357935e-05
Kepler-1314 b,19:36:57,+45:11:49,3.4427850032248335,8.41249278580802e-06,1.4466939247432749,2.125024046605147,4.378778432273923e-06,1.3013793169797165e-05
TOI-1823 b,13:04:53,+63:45:12,1.8505635941367624,8.366443567314895e-06,1.655005643310533,87.372680232088,6.166534942997297e-06,1.2229233293589351e-05
HD 27894 c,04:20:47,-59:24:35,1.4075042583151192,8.253473911563423e-06,1.276760708625896,58.21189098871391,6.0436775753822794e-06,1.2191958980223032e-05
Kepler-1624 b,19:30:19,+37:22:35,3.3087149317478644,8.180495778413968e-06,1.5285779134313238,2.8486662620379897,4.6086539553243446e-06,1.3483019254035902e-05
HD 34445 c,05:17:41,+07:21:10,0.5619991026818614,7.806759447110259e-06,0.516517289888462,32.94249559443279,5.980625151784182e-06,1.3081383011773136e-05
BD-11 4672 c,18:33:29,-11:38:13,3.4469912917800727,7.760109815006491e-06,3.264416700071585,304.8448931375192,6.352650549504373e-06,1.7881376489452678e-05
TOI-4914 b,13:38:10,-28:08:35,1.1010639631839916,7.741572541633923e-06,0.2297708268925816,0.2909283095391766,2.2135650040081713e-06,3.012322997482369e-06
HD 132563 b,14:58:21,+44:02:34,0.423432671942892,7.729215473391467e-06,0.3980597904501419,30.26302480087112,6.081790702066172e-06,1.989070356968053e-05
HD 134060 c,15:10:44,-61:25:21,0.4420473951556481,7.6201474478018894e-06,0.4213289131605989,37.19433738443085,6.134923496672727e-06,1.5318297301342044e-05
tau Cet f,01:44:02,-15:56:02,4.41238749882383,7.587693094237899e-06,4.340076705470408,706.2201245125151,6.349329490282421e-06,2.502789684636717e-05
HD 152581 b,16:53:44,+11:58:25,0.3827079127424956,7.340467768294162e-06,0.3599910754444458,26.225644018831975,5.916189363354436e-06,2.0486128436268697e-05
HD 222582 b,23:41:51,-05:59:10,0.5342509359125585,7.337713810136568e-06,0.5052283592760676,45.62572516056863,5.70457213938672e-06,1.4891672787111745e-05
HD 95338 b,10:59:26,-56:37:25,6.692492186753588,7.335912031391592e-06,6.415208868400532,630.661351162447,5.852912001432381e-06,1.5328780201235153e-05
HD 28254 b,04:24:51,-50:37:22,0.4093272948824354,7.295910291720421e-06,0.3870843534878639,29.01179724621848,5.677576379449779e-06,1.4865967631414887e-05
Pr0211 c,08:42:11,+19:16:37,0.575062222112751,7.279868104984923e-06,0.5451338619093073,40.96949967850311,5.8283472346513656e-06,1.7314269132845022e-05
WASP-148 b,16:56:31,+44:18:09,2.1379553889968337,6.942639997230627e-06,0.3893761791346184,0.4580754801713693,2.06618769941534e-06,4.1274991558774654e-06
HD 108202 b,12:25:51,-01:06:39,0.3379806664000525,6.878140304392761e-06,0.3238983699051552,30.563635254962826,5.484778474622402e-06,1.6940732475399457e-05
HIP 56640 b,11:36:48,-37:02:21,0.2460681548772179,6.8340237981622215e-06,0.2362244400727809,25.31213415288609,5.439394771670759e-06,1.5172956510586089e-05
HD 183263 b,19:28:25,+08:21:29,0.5356167900421435,6.823902800344313e-06,0.5058814583582293,46.686120227997726,5.300901326561117e-06,1.3491091495728793e-05
HD 73534 b,08:39:16,+12:57:36,0.213029310144631,6.7945861481023236e-06,0.1999439097818272,17.476811020858158,5.479533608884231e-06,1.6012208857313838e-05
HD 216520 c,22:47:30,+83:41:51,4.121032016425848,6.736068072755669e-06,3.9871302753297218,394.96242282951766,5.525672611192856e-06,1.7553166873579848e-05
HD 166724 b,18:14:00,-42:34:33,0.3082417551450883,6.693406643710641e-06,0.2964183481128801,32.44624512512197,5.47796305266285e-06,1.709978972233951e-05
HD 219077 b,23:14:08,-62:42:07,0.2489588417345138,6.637539272802197e-06,0.2403769747674703,28.240390145500697,5.337155466267128e-06,1.559245895167723e-05
K2-167 b,22:26:18,-18:00:42,7.48581471485515,6.609728464041393e-06,2.5887184506865912,3.398021238588533,1.9292109611311253e-06,2.701095671260475e-06
GJ 414 A b,11:11:06,+30:26:43,6.327292374286884,6.588797562904858e-06,6.09295286677781,737.6686832129601,5.688849030986443e-06,2.2685908929769947e-05
K2-32 b,16:49:42,-19:32:35,0.4734729069167634,6.532941808998334e-06,0.1352168389661511,0.1848910438609243,1.8702989626126928e-06,2.4836836435827194e-06
TOI-1716.01,07:00:20,+56:49:27,9.062200688905705,6.352674705698154e-06,4.5513179731367694,8.124273703543988,2.514744643001629e-06,4.297127573032782e-06
TOI-4406 b,01:12:12,-56:55:31,1.4281827935948423,6.146942479522945e-06,1.201457452443374,21.66964982059624,3.831323954287986e-06,5.34845592741984e-06
HD 133131 A b,15:03:36,-27:50:35,0.4281709052360178,6.017603489300972e-06,0.4025040444539581,25.633441853010503,4.674443017052145e-06,1.0882412128708903e-05
TOI-1246 b,16:44:28,+70:25:48,8.031243873368762,5.980810363451273e-06,2.3591664550004303,3.059368695591731,2.0789727276070183e-06,3.961411638043955e-06
HD 171238 b,18:34:44,-28:04:22,0.4102162117670261,5.853204247595894e-06,0.3915609179954612,40.271374332210286,4.693831272040622e-06,1.321449825940785e-05
HD 126525 b,14:27:32,-51:55:58,0.1964080408738789,5.760769155240929e-06,0.1796089136301277,11.348289689456292,4.370365810951704e-06,1.0009605820431824e-05
HD 98649 b,11:20:52,-23:13:05,0.269031257359214,5.622730761750041e-06,0.2583325637185556,32.24517529502589,4.449142626264406e-06,1.322785373920582e-05
HD 233832 b,11:26:05,+50:22:35,0.320565634732793,5.530687504688924e-06,0.3022378701253424,24.20085934914427,4.3873031651240275e-06,1.2196249277526795e-05
HD 156668 c,17:17:40,+29:13:41,0.5815741925384896,5.5217882601816695e-06,0.554919029747968,49.539208702527354,4.471509165305767e-06,1.2447069586351382e-05
Kepler-94 c,18:44:47,+47:29:50,0.880283358710074,5.37781970151732e-06,0.8260017340363971,65.4856546534199,4.161982331245899e-06,1.0856239944747154e-05
HD 164922 c,18:02:31,+26:18:37,3.1448416217392574,5.308842571503493e-06,3.003910596521483,303.89973140778767,4.220812527985984e-06,1.1787296555701e-05
HD 75784 c,08:52:24,+13:13:59,0.2113514006719931,5.158800290234186e-06,0.2039213870962314,24.26851068812064,4.264625404246874e-06,1.6182258289749007e-05
HD 134606 c,15:15:14,-70:31:13,5.449296357239305,5.007831354253869e-06,5.226504973217584,444.10509559090775,4.064630415671235e-06,1.33337184361214e-05
HD 73267 b,08:36:18,-34:27:34,0.4315109567926561,4.967860542711324e-06,0.4111663134227806,34.22108853953377,3.918786821088988e-06,1.0344199490873176e-05
HD 171028 b,18:32:15,+06:56:44,0.514483628020427,4.809061050207359e-06,0.4849596157300839,36.60604938081336,3.7536165518589977e-06,1.0437601394817724e-05
HD 28109 d,04:20:57,-68:06:10,3.6708126423460654,4.803510882604329e-06,3.4285665017973677,222.94418728848683,3.6254009896238e-06,6.89438275876135e-06
HD 66428 c,08:03:29,-01:09:49,0.1689332762310741,4.734702905878724e-06,0.1617137443868679,14.036639231594537,3.832489098305247e-06,1.2197375874572509e-05
HD 23127 b,03:39:24,-60:04:38,0.3296669461739211,4.731580062430161e-06,0.309873536831073,25.713588113630735,3.70264463358212e-06,8.828610451355217e-06
HD 48948 c,06:49:58,+60:20:14,6.653410160293123,4.7014472280880095e-06,6.387633169141706,640.8724456133373,3.7887670412167712e-06,1.0615930885818537e-05
HD 39194 c,05:44:31,-70:08:18,9.526580675714856,4.615714592682274e-06,8.890506134362164,691.2083339538149,3.607403766400497e-06,8.555459325853593e-06
K2-19 b,11:39:50,+00:36:13,0.4263065754006059,4.536104425579633e-06,0.0909395458917573,0.1092699914867411,9.35129035691018e-07,1.159079335584544e-06
HD 34445 d,05:17:41,+07:21:10,1.2920172885816958,4.5297722396206795e-06,1.2072516245787608,74.4825680200458,3.510156411808295e-06,8.397562317765508e-06
TOI-1180 b,14:18:13,+82:11:38,6.501542359267995,4.427986527643503e-06,4.336331883381593,6.9120002947920325,2.047829283422175e-06,4.993257254466872e-06
TOI-1386 b,22:18:01,+54:19:09,3.8581252665222174,4.387462005791417e-06,3.5223923401184805,194.19698152137968,3.2374995391456033e-06,6.330655130576278e-06
HD 183263 c,19:28:25,+08:21:29,0.2824531813457963,4.223001808557925e-06,0.2708245602711869,30.61121779354476,3.3678637528399833e-06,9.63521791909988e-06
HD 10180 g,01:37:54,-60:30:41,0.9066724662438248,4.162231366204243e-06,0.8640616118999486,79.79370951469039,3.380038371461525e-06,8.458650548047116e-06
TOI-1794 b,13:33:35,+49:03:39,3.487745228828603,3.933893248758266e-06,2.3881174662154887,4.680669290511267,1.271787212070325e-06,2.1578019983840623e-06
HD 189567 c,20:05:35,-67:19:26,6.977133433119665,3.849125372662054e-06,6.717475456545113,646.3482705632607,3.0804378053270843e-06,8.822088269639114e-06
HD 109271 c,12:33:35,-11:37:17,2.951323727817929,3.826873435461266e-06,2.7241977757432263,165.84934726189138,2.942884703019993e-06,6.39697637151433e-06
HD 72659 b,08:34:03,-01:34:07,0.2861321518086238,3.7471427116115473e-06,0.2748188315835808,26.228163118816916,2.9330207633531316e-06,8.499550249447814e-06
HD 165155 b,18:05:57,-29:55:02,0.5871150636955668,3.7139731339030097e-06,0.5536908568924855,44.09746158902281,2.9193282755936e-06,7.70729562375352e-06
HD 219666 b,23:18:14,-56:54:14,3.515863642304637,3.708487781223412e-06,2.691608386845827,56.32528607289919,2.5547045828078036e-06,2.070411822897535e-06
HD 163607 c,17:53:40,+56:23:33,0.3671279860009743,3.662045754153233e-06,0.3486966270311732,34.7815747355371,2.921137983345201e-06,7.66252872139859e-06
HD 48948 d,06:49:58,+60:20:14,3.380786294575269,3.644867362041308e-06,3.271927938567118,382.14639383809595,2.964652877867498e-06,9.597540082599712e-06
HIP 9618 b,02:03:37,+21:16:53,4.0670810872463505,3.5666044889543394e-06,3.7226848882623504,194.0554912145372,2.637391553088228e-06,4.774092377695698e-06
HD 187123 c,19:46:58,+34:25:08,0.2249850061707587,3.5048094161662926e-06,0.215158982089231,20.425346305162037,2.727969176024294e-06,7.870692020347597e-06
HD 154857 c,17:11:16,-56:40:52,0.2390872773893551,3.4830132699728335e-06,0.2287920598619582,25.28609004096382,2.78094611308306e-06,7.504936622155471e-06
Kepler-210 c,19:30:01,+43:05:00,7.167719984092871,3.478583011443911e-06,3.1872971620487363,5.267441250958985,1.468963157551969e-06,3.577724007713583e-06
HD 152843 b,16:55:08,+20:29:29,7.340747988993543,3.422916323470676e-06,6.6628268960815396,420.3768570710398,2.596868308996776e-06,4.0007988928234275e-06
TOI-2295 b,18:46:18,+50:29:33,1.1834862548534737,3.353371775622452e-06,1.0424048832552402,41.376091436869274,2.8736036112104356e-06,1.0101896047504462e-05
HD 11506 d,01:52:51,-19:30:27,0.1942677455819291,3.3208728486901976e-06,0.1886981521887775,20.098760360006487,2.679860650294799e-06,8.496765185535944e-06
HD 136352 d,15:21:46,-48:19:08,4.009040121430411,3.277805951440158e-06,3.8790632843911137,437.09821570006386,2.630358739847214e-06,6.989685999912207e-06
TOI-2202 b,03:24:55,-73:57:27,6.345725776637816,3.2391604486091987e-06,1.5533764120522653,1.979444705563,1.0044513348058792e-06,1.853914895214808e-06
K2-3 b,11:29:20,-01:27:18,8.382842304139212,3.086297931186391e-06,1.614195322790339,1.9825502180574883,1.1233175470428951e-06,2.6291183246420365e-06
TOI-1410 c,22:19:32,+42:33:37,2.4759956245702117,3.061174576673256e-06,2.303711217569264,161.0234195928298,2.403242024336344e-06,6.815872179679795e-06
HD 75898 c,08:53:51,+33:03:24,0.2651728309072627,2.966272478778062e-06,0.25533743479795,28.833986902241563,2.3600668779687466e-06,6.263217447633803e-06
XO-2 S c,07:48:07,+50:13:01,0.8770498603505397,2.947669400867684e-06,0.7960331002629301,48.66124964941277,2.229773359548966e-06,5.522060540985039e-06
TOI-1798.01,14:04:23,+46:31:09,8.250745150490376,2.921344168003528e-06,3.897021377187815,6.752223749979972,1.2617218219696829e-06,3.243208059955476e-06
HD 73526 c,08:37:16,-41:19:06,0.5045800413470867,2.8785066985694937e-06,0.4699098054958996,33.043794533477,2.1782782857535255e-06,5.075106989098439e-06
HD 16905 b,02:40:03,-61:21:18,0.1990197523149578,2.8504272471276188e-06,0.1924084388659746,22.126009075683356,2.324762629328737e-06,7.412384154189437e-06
Kepler-444 b,19:19:01,+41:37:55,3.570814198968589,2.8453895680567886e-06,0.9667553383712432,1.286902079392442,6.242260471854041e-07,7.395955324739446e-07
HD 2039 b,00:24:20,-56:39:00,0.5218217308291015,2.7886495344589057e-06,0.4973707303932193,45.68501484639211,2.2602258526917665e-06,7.163614088707176e-06
HD 134606 f,15:15:14,-70:31:13,9.991044970424715,2.7118209870330902e-06,9.601643011379156,1234.0045748522025,2.2202755722788514e-06,6.936376739733752e-06
HD 106515 A b,12:15:06,-07:15:27,0.2756446890198502,2.6991865111750684e-06,0.2657389959279773,30.79518472525086,2.1621208149764604e-06,6.320116407156016e-06
HD 63935 c,07:51:42,+09:23:07,7.781311211989481,2.625149807772698e-06,7.381467567907663,632.829253442738,2.038793707197916e-06,4.628486178579189e-06
K2-24 c,16:10:18,-24:59:26,0.8355401498532941,2.5542289630526445e-06,0.695898425394265,15.283375659341008,1.6700557764392503e-06,2.3747631879778696e-06
HD 191939 f,20:08:06,+66:51:01,0.2877959330143673,2.4903494599943015e-06,0.2758095085932089,24.661531959856863,1.979960666354229e-06,5.158741274996799e-06
TOI-2180 b,18:31:46,+56:39:02,0.9106320167181078,2.4059839947685025e-06,0.8568272336843229,66.64077736312933,1.8606149195728823e-06,3.7585751966339463e-06
TOI-1244 b,17:05:07,+69:31:09,9.991456768271023,2.3856666651390425e-06,6.450379408095545,8.97489624078096,1.0898750761364148e-06,2.4031494867201432e-06
Kepler-25 b,19:06:33,+39:29:16,9.55823294263238,2.2841463516233235e-06,3.864159867185029,6.2329257921653465,3.885374922818388e-07,5.130297423674705e-07
HR 5183 b,13:46:57,+06:21:00,0.1253083000996182,2.1431837254482895e-06,0.1218064701568656,15.141170481314504,1.7582678098321097e-06,5.780972123573638e-06
TOI-178 e,00:29:12,-30:27:15,4.975833244143797,2.0646014763627338e-06,2.2325084973088107,4.141903356607997,8.252461468700964e-07,1.8314781966274425e-06
Kepler-444 c,19:19:01,+41:37:55,4.894409706997792,2.053291084618334e-06,1.3768857704001247,1.788455555373961,4.735888319249539e-07,5.848018151035877e-07
Kepler-25 c,19:06:33,+39:29:16,3.921955026541303,1.8639851808742336e-06,3.463540282777739,131.82892169102803,1.2815402026007391e-06,1.9626836293130766e-06
TIC 172900988 b,08:34:39,+31:33:14,1.0976268580762878,1.8021379327760444e-06,1.0316776862312207,76.0294146431561,1.3663050123549182e-06,2.8603215345077246e-06
HIP 9618 c,02:03:37,+21:16:53,2.9292763446162824,1.7947301734742684e-06,2.7346257811202483,205.51123145107832,1.371847963265556e-06,2.863238430357374e-06
WASP-8 c,23:59:36,-35:01:53,0.3308145044271092,1.7458374191629736e-06,0.3168284543186599,29.006493836260397,1.3789455667551957e-06,3.838376779188686e-06
HD 3167 c,00:34:58,+04:22:51,7.315480681582686,1.7354501911090468e-06,6.9518594081611,663.815164828879,1.3752933361778743e-06,3.5294524144623303e-06
K2-79 b,03:41:01,+13:31:09,0.7979451860670201,1.6921199385420515e-06,0.4006477751355201,0.778589011889147,4.836563257053425e-07,5.919630119406879e-07
TOI-178 g,00:29:12,-30:27:15,4.7768858982706055,1.6833042638427397e-06,4.39677010112221,265.37229669588436,1.2718597634946468e-06,2.7382008876858737e-06
TOI-561 c,09:52:44,+06:12:58,3.035702333241118,1.6583661108386394e-06,0.7858760598160903,0.912960413061012,3.4682379208393474e-07,4.3773557474093883e-07
HD 108236 e,12:26:18,-51:21:47,9.02685050876451,1.5958128212317055e-06,8.593482600999655,769.8883346740835,1.2601315076767432e-06,3.031803964135433e-06
TOI-125 c,01:34:22,-66:40:35,5.645612826388282,1.5875654485217565e-06,1.8298160006814723,2.7930701860155196,4.903835352204334e-07,8.217435271858688e-07
K2-419 A b,09:00:05,+13:16:25,2.8530096888185943,1.5484363132328023e-06,2.55494611507002,82.87887747571848,1.1154412685416243e-06,2.1348218018188023e-06
TOI-1260 d,10:28:35,+65:51:15,8.245144888660047,1.5422084103241638e-06,7.763440301701901,652.2873257900512,1.201946787988353e-06,2.7412764527871215e-06
K2-138 e,23:15:48,-10:51:00,7.808841812737093,1.462856566993744e-06,2.5354344348869,4.213481985712692,4.943842182416973e-07,1.3039233962889738e-06
HD 155918 c,17:22:09,-75:20:57,0.155366432277154,1.4451366842888895e-06,0.1515258204738361,17.722746991340966,1.1697433852798827e-06,4.028841961506942e-06
HD 133131 B b,15:03:36,-27:50:30,0.1959811440739613,1.4393236298073558e-06,0.1885649778114851,20.30687640165479,1.1568428768364105e-06,3.2405638669594778e-06
TOI-220 b,06:07:12,-61:59:50,9.381187708380647,1.4154173680816317e-06,1.6639368996216932,2.565184767496575,2.950443304947939e-07,3.5573860596667106e-07
TOI-813 b,04:50:47,-60:54:20,1.4318250851469467,1.3551664018009515e-06,1.3156930806559268,60.44451493132859,9.899007968213174e-07,1.81101845266301e-06
TOI-1422 b,23:36:58,+39:38:21,4.783238091146075,1.2830174257860024e-06,4.325678843616506,207.35884963471017,9.253697240207974e-07,1.556529748876601e-06
HIP 8152 b,01:44:50,-18:24:05,9.920737443263889,1.2081594339238618e-06,3.0840537351418735,4.326225462802842,3.094353349729645e-07,4.3187509775239483e-07
Kepler-19 c,19:21:41,+37:51:06,7.742262863639033,1.1723650098621758e-06,7.212963182942905,465.9377310655779,9.262029544510464e-07,2.8024878436251975e-06
HD 135694 b,15:11:28,+71:50:29,6.3101757247767765,1.1653739176431276e-06,5.943118536891104,474.09499633189375,8.96247223225906e-07,1.8727349824611776e-06
TOI-1249 b,13:22:15,+66:18:31,9.696573258443228,1.1233980713332194e-06,9.02047899520486,668.0226931189976,8.64672467122466e-07,1.8264223222680667e-06
TOI-1758 b,23:38:58,+75:41:07,4.229771971378258,9.885362279158615e-07,3.911543670558468,227.8779144565782,7.383611217236489e-07,1.5397558457056103e-06
Kepler-138 c,19:21:32,+43:17:35,7.20577389450253,9.707056620964206e-07,2.370523727534147,3.0153285470062574,3.800805827046381e-07,1.1420433434313973e-06
TOI-1691 b,18:09:37,+86:51:37,6.647967888059048,9.632613254244255e-07,6.233533079542424,436.84266425170193,7.322491732862648e-07,1.5223695727069136e-06
Kepler-114 d,19:36:29,+48:21:00,1.175090138407051,9.378903644684884e-07,0.6743258549704518,1.850781559125651,4.20757143016258e-07,8.085751526858975e-07
K2-360 c,12:14:53,+01:58:05,4.923758240056465,9.361374288731756e-07,3.31316313049783,8.566300644806894,5.169636535937992e-07,1.1017681929208476e-06
HD 73267 c,08:36:18,-34:27:34,0.156003070329312,9.078914074214238e-07,0.151447055351222,19.362848035955956,7.479550969955e-07,2.4208882555379407e-06
WASP-47 d,22:04:49,-12:01:09,8.102522365888046,8.962479952361523e-07,1.0539413145255674,1.1308733600293994,1.8429620129799346e-07,2.3052333007425378e-07
K2-290 b,15:39:26,-20:11:56,8.488490188950607,8.67145564580168e-07,2.6036351405322753,3.4657183414275767,2.8177222859276133e-07,4.563568644012973e-07
HD 3167 e,00:34:58,+04:22:51,4.295299146646307,8.558826308215773e-07,4.112219631203489,438.0689346011912,6.956518126107141e-07,2.264010313939537e-06
